status,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
2.0,50.825,3.85,0.943379566,155.0,80.0,0.0,20.0,2,4,3,2,1,0,1456.958333,4.02,5.995,30.4955077,30.245,29.218,53.85,84.095,495.656826,1221.554176,1771.976333,0.205896246
1.0,78.4,5.2467,1.296792103,185.80111,57.0,14.0,29.0,2,4,1,2,1,0,1112.742042,3.621805,4.30713,35.1857202,28.32567973,25.15511848,90.15972804,118.2809702,544.907051,825.0419927,396.0,0.261324242
2.0,60.5,4.66344,1.127883079,176.0,80.0,0.0,20.0,2,4,2,2,1,0,1093.549125,3.73937875,4.058652,31.9636771,28.01075637,23.46502142,73.88021778,103.9656626,490.0841815,734.03712,2000.0,0.226605956
5.0,5829.08,316.455,88.1,545.0,90.0,0.0,10.0,2,2,1,3,2,0,20805.0,1.0,0.475,1094.250513,216.24344,600.50228,2849.06286,3065.3063,5475.0,10.308,1400.0,2.79502614
5.0,5829.08,316.455,87.99371817,545.0,100.0,0.0,0.0,2,2,1,3,2,0,20805.0,1.0,0.475,1094.250513,216.24344,600.50228,2849.06286,3065.3063,5475.0,14.9,1200.0,2.79502614
5.0,5900.0,401.300935,88.5,573.895,90.0,0.0,10.0,2,2,1,3,2,0,13505.0,1.0,0.42,782.8232297,213.0,334.898,2100.790253,2248.569856,5475.0,20.25,1427.475,2.813678498
5.0,6194.305,316.455,106.7996111,590.0,90.0,0.0,10.0,1,2,1,3,2,0,20805.0,1.0,0.5,1038.623614,216.24344,600.25114,2849.06286,3398.15,5475.0,9.401875,1500.0,2.89002625
5.0,6048.4,316.455,106.708,635.0,90.0,0.0,10.0,1,2,1,3,2,0,20805.0,1.0,0.475,856.2485283,217.0,600.50228,2849.06286,3066.06286,5493.908261,5.585,1459.263,2.852384993
5.0,5909.81,316.455,90.93512222,590.0,90.0,0.0,10.0,2,2,1,3,2,0,21008.79167,1.0,0.5,1031.128747,217.0,600.50228,2849.06286,3066.06286,5475.0,10.74,1418.194333,2.816250621
5.0,5909.81,316.455,90.93512222,590.0,90.0,0.0,10.0,2,2,1,3,2,0,21008.79167,1.0,0.5,1031.128747,217.0,600.50228,2849.06286,3066.06286,5475.0,10.74,1418.194333,2.816250621
5.0,5909.81,316.455,90.93512222,590.0,90.0,0.0,10.0,2,2,1,3,2,0,21008.79167,1.0,0.5,1031.128747,217.0,600.50228,2849.06286,3066.06286,5475.0,10.74,1418.194333,2.816250621
5.0,5656.805,316.455,90.5,545.0,90.0,0.0,10.0,2,2,1,3,2,0,20805.0,1.0,0.5,1038.623614,216.24344,600.50228,2555.0,2771.24344,5475.0,29.6,1379.886,2.749286691
2.0,200315.235,1250.0,227.9448527,2064.375,100.0,0.0,0.0,1,1,1,1,1,0,6570.0,4.35,1.1,364.750171,142.30702,65.6505,527.11,532.29,2283.2259,1.5,2355.544,19.5545828
1.0,58.5,11.7759392,9.203041494,157.6070183,6.0,17.0,77.0,3,1,3,2,1,0,1022.67525,3.147523333,1.866938333,166.7859961,35.47313792,42.54744739,318.1642944,357.6782723,739.445694,1211.942714,1724.91,1.617408537
4.0,57.8,78.48060545,9.192956477,139.745,0.0,1.0,99.0,3,1,1,2,1,0,121.6666665,2.36,2.0,167.5560395,32.79044,49.27439813,330.3227524,376.3728284,812.0016328,1090.063941,1000.0,1.607896158
2.0,57.8,81.2571167,9.298068531,139.745,0.0,0.0,100.0,3,1,3,2,2,0,121.6666665,2.36,2.0,176.3402279,32.79044,49.19870491,342.5199972,388.848598,867.0368334,296.52,2910.0,1.607896158
2.0,22.13,2.43114,1.002266698,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1113.058375,4.18,3.256415,41.52939019,25.35361893,26.20980744,93.1233867,124.371879,566.6884889,1162.588186,1076.286,0.130330374
2.0,19.97,1.5,0.612548007,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1134.386542,3.0,3.413935,34.71298397,29.26146,26.05555658,79.23727026,109.1179639,524.9547464,1151.582368,1443.2523,0.123172513
5.0,33.16,2.6168,0.900766868,120.0,90.0,0.0,10.0,2,2,2,1,2,0,1164.334792,4.158984167,3.208185,40.05099279,25.57480282,26.2195521,92.44546786,124.2218286,572.1481815,1166.594048,1265.09725,0.162796046
2.0,24.02,2.249795,0.775592371,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1187.795167,3.99724,3.300035,36.70370045,24.63368851,25.85034226,85.6699617,115.5766129,525.0982657,1350.045341,1804.432,0.136339287
2.0,35.99,2.7815499,0.896079425,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1176.747833,4.61,3.28182,40.15024481,25.15695501,26.17141602,93.42818046,124.278289,580.7581384,1351.587718,1125.0,0.170296562
2.0,35.99,2.78341,0.916721264,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1143.888708,4.61,3.26221,41.46194638,25.05486375,26.2520686,94.06411316,124.7111885,575.8947621,1373.536701,1080.0,0.170296562
2.0,35.99,2.7626899,0.885981848,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1178.515042,4.61,3.249465,39.19373995,24.93926539,26.05015786,93.37010814,123.4436996,574.4671362,1167.423248,1500.0,0.170296562
2.0,35.99,2.6028519,0.808033006,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1183.208333,4.61,3.27618,37.1461674,24.41898093,25.84688642,90.69425348,119.2124038,540.6219282,1431.116573,2510.0,0.170296562
2.0,35.99,2.7626899,0.885981848,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1178.515042,4.61,3.249465,39.19373995,24.93926539,26.05015786,93.37010814,123.4436996,574.4671362,1167.423248,1500.0,0.170296562
2.0,35.99,3.295285,1.30766225,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1040.514625,4.61,3.215865,44.59534522,25.40262449,26.87931746,95.69876516,126.271435,622.187371,1146.557252,420.0,0.170296562
2.0,35.99,2.6656769,0.819958582,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1192.223833,4.61,3.26903,36.8937403,24.60654495,25.94942768,92.90252678,120.5389398,541.9631582,1194.199367,1930.0,0.170296562
5.0,22.13,5.836664335,1.138112887,120.0,100.0,0.0,0.0,2,2,1,1,2,0,979.9489583,4.18,3.199968333,45.42548162,26.21222682,27.5837284,96.3556054,135.3946486,613.4750474,1082.347961,0.0,0.130330374
1.0,3932.761727,189.0653936,17.51487777,492.310385,90.0,0.0,10.0,2,3,1,1,1,0,4441.004883,2.1641475,1.86501,197.6667957,67.89224273,94.79972014,635.9232704,740.6527634,2479.351704,783.1755728,290.0,2.545911305
2.0,14.49,1.8745186,0.840146728,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1099.495583,3.40647,3.348675,34.30239018,26.57351214,27.7697973,82.82812976,112.9913864,506.5259723,1110.931447,1385.59555,0.103250812
2.0,19.465,1.495,0.633665351,120.0,90.0,0.0,10.0,2,2,2,1,2,0,1425.492292,3.055,3.827285,34.49275481,29.50646,24.56232232,40.86686,70.37332,510.0875691,2497.378929,350.0,0.121449516
2.0,19.465,1.495,0.582099226,120.0,90.0,0.0,10.0,2,2,1,1,2,0,1374.629542,3.055,3.490265,33.91164533,29.50646,24.62251832,40.86686,70.37332,499.5738236,1695.966529,1880.0,0.121449516
2.0,240.0,11.27738473,4.205087875,200.0,60.0,20.0,20.0,2,4,2,1,2,0,3111.019708,2.33,1.64552,184.0576381,44.57630564,58.89673855,349.7705462,392.0924791,1350.71669,381.3294789,3900.0,0.483528468
1.0,88.0,5.2796098,2.370946666,193.560535,60.0,20.0,20.0,2,4,1,1,2,0,2860.909542,2.977458333,1.54701,182.9210466,36.97463498,56.06928048,333.3472057,376.1717164,1273.959515,303.9642513,1738.006,0.27846546
1.0,56.635,48.1014029,6.125704003,137.835,80.0,10.0,10.0,2,5,1,1,2,0,2095.708333,2.0,0.92,516.726078,40.0,76.55763479,683.6473013,743.1269755,1924.989327,453.3358156,1227.143,0.218525722
3.0,236.625,9.567819983,4.045211566,219.99,60.0,20.0,20.0,2,4,1,1,2,0,3043.366958,2.653275,1.62362,184.8093632,42.53576478,60.68775606,344.0445984,386.7224962,1339.36753,241.4962318,2154.598,0.479776763
2.0,226.99,9.005218233,3.635897462,176.9,60.0,20.0,20.0,1,4,1,1,2,0,2853.083333,2.558625,1.62124,179.7781678,42.40256316,60.9396573,344.4053072,384.8119018,1321.966841,261.6751075,1500.0,0.468931669
1.0,60.13,38.65549465,6.002008032,134.0,80.0,0.0,20.0,2,5,2,1,2,0,2872.219979,2.0,0.92,516.726078,40.0,76.63587487,673.679945,732.8135459,1942.766794,389.6798638,1431.961,0.225842684
5.0,103.05,5.981430233,2.426009193,255.69,60.0,20.0,20.0,2,4,1,1,2,0,2787.404625,2.82763,1.355475,245.5499301,37.79353622,57.03205388,334.5166944,379.834985,1252.274107,350.1427631,1483.898,0.303726205
2.0,103.05,5.8765967,1.87,255.69,60.0,20.0,20.0,2,4,3,1,2,0,3491.434875,2.952375,1.39588,241.5970875,38.01553799,55.42697302,335.8722082,386.3311029,1363.775262,419.5839869,2054.334,0.303726205
1.0,170.82,45.4176128,3.945548171,217.9526733,60.0,20.0,20.0,2,4,1,1,2,0,2367.770464,2.11843,1.584915,195.1691421,44.88958586,60.31634022,358.4650235,407.9118008,1302.951569,353.8327597,500.0,0.401053361
1.0,932.5,30.30374817,4.565001274,310.39,100.0,0.0,0.0,1,1,1,1,2,0,1129.404292,1.07,2.33503,104.4130612,42.50355422,45.03686378,205.382852,241.6421211,842.7153812,1568.540178,1400.0,1.020029489
2.0,874.37,49.42291433,4.716901935,364.63,100.0,0.0,0.0,1,1,1,1,2,0,152.0833335,1.0,2.33404,108.4699975,43.45949897,47.08890202,213.0209721,246.5760915,887.7438115,1125.215866,1400.0,0.984551078
2.0,296.0,74.74631025,7.726707912,240.0,0.0,0.0,100.0,3,1,1,3,2,0,4436.477667,1.93229,1.745495,218.9001761,69.8854979,65.5620094,573.5946062,664.9457539,2014.586794,176.7406292,900.0,3.579697225
4.0,315.0,32.66653242,4.862345633,240.0,80.0,0.0,20.0,2,4,2,3,1,0,1795.246417,2.337675,1.65951,134.2661678,46.58240697,46.55410364,333.817612,374.3605626,1073.677832,360.9127391,1532.0,0.561534792
3.0,22.25,3.793615,0.934893552,140.061505,100.0,0.0,0.0,1,1,3,2,1,0,1059.826167,2.5,2.5,29.57055621,26.15570597,25.54305446,87.53238834,110.0162336,442.2714556,1836.891865,1150.0,0.130718596
2.0,52.6,4.67698,1.058733589,138.0,100.0,0.0,0.0,1,1,2,2,1,0,1110.107958,2.085,2.5,32.40810268,26.980399,25.31093796,89.85695188,114.3253882,526.4453616,1619.937429,1200.0,0.209820552
5.0,1250.0,85.10486734,8.941175339,328.17,100.0,0.0,0.0,2,1,1,1,1,0,4599.0,1.0,2.028755,171.2095011,120.872,35.0,729.995,849.99,2006.8029,63.33,60.0,1.198412616
2.0,534.25,4.0921658,7.088267286,341.0,30.0,0.0,70.0,2,2,1,3,1,0,2190.0,2.04,1.1,364.750171,21.35901492,268.47,413.84,365.0,894.25,239.99,1100.0,0.750871045
2.0,14936.02,331.15,36.99556,930.0,100.0,0.0,0.0,1,2,4,1,1,0,8431.5,2.1,1.67,376.7419577,93.49,77.0,438.45,532.195,2713.29805,51.83515317,2000.0,4.68959192
2.0,8000.0,445.0,38.99504,631.905,100.0,0.0,0.0,1,2,3,1,1,0,9964.5,1.455,1.815111268,236.7475234,112.0,77.91071646,609.2384104,745.5502008,2770.240099,0.936666667,1799.86,3.326636575
2.0,4584.6,208.27673,18.05277157,603.745,100.0,0.0,0.0,1,2,1,1,1,0,517.0833335,1.921443333,1.84055,167.3287605,112.0,73.766988,351.8730969,436.4113135,1534.918633,211.8055166,1200.0,2.449185405
2.0,19166.665,1000.0,44.42253333,930.0,100.0,0.0,0.0,1,2,6,1,1,0,10411.625,2.3,2.0,270.7119559,71.045,82.12317273,586.466212,706.1243752,2763.977007,175.1605595,2550.0,5.379060996
2.0,17325.0,580.049122,45.65652,838.88,100.0,0.0,0.0,1,2,4,1,1,0,9891.5,2.0,2.03,108.9253936,113.0,79.33207217,546.048039,661.2059872,2675.56064,4.0,2070.444,5.088340306
2.0,8000.0,445.0,35.22055912,631.905,100.0,0.0,0.0,1,2,2,1,1,0,9964.5,1.455,1.774348768,236.8260697,112.0,81.05879435,592.4547271,740.4027199,2766.084683,21.60229761,1466.139,3.326636575
4.0,3142.13,190.4983777,17.93379999,603.745,100.0,0.0,0.0,1,2,2,1,1,0,3467.5,1.966698333,1.922565,159.7277359,112.0,70.76636972,336.992016,417.8257508,1495.859614,91.49573078,1337.211,1.989661275
2.0,4200.0,274.2844785,28.01344,665.0,100.0,0.0,0.0,1,2,3,1,1,0,4827.125,1.751655833,1.861748768,170.9464147,112.0,87.74723773,362.9762157,460.9693293,1856.057997,50.16445493,300.0,2.333957669
2.0,3500.0,215.6764513,25.71512727,640.845,10.0,20.0,70.0,2,1,5,1,1,0,5402.0,2.33,1.7241425,245.6031537,84.10644273,273.962,754.74,812.1617799,2551.54237,3.7,3500.0,2.111267633
2.0,66.39,43.55911033,1.652199858,154.322255,0.0,20.0,80.0,3,2,2,3,1,0,1478.929812,2.093878333,2.77119,56.84433416,34.0300988,22.5016385,129.7974051,157.8969662,662.7456527,1249.933687,2100.0,1.720852568
3.0,69.1,43.37814933,1.258638855,149.86652,0.0,20.0,80.0,3,2,2,3,1,0,1344.775583,2.049595,3.020045,54.38990028,34.47119954,22.48351302,117.9968206,150.0356127,630.8561205,1346.640572,300.0,1.754921117
1.0,84.7,8.143802,1.996308631,179.09467,0.0,20.0,80.0,3,2,2,3,1,0,1652.704792,1.981828333,2.602525,64.76559864,34.80724161,23.56564464,147.470031,178.9121694,743.6299691,1052.618487,600.0,1.93899294
1.0,118.5,10.30624967,2.205275433,210.0,0.0,20.0,80.0,3,2,2,3,1,0,1631.653417,1.94,2.56191,67.83666983,34.15701089,24.20653502,150.695104,185.2192553,756.4161012,1438.597247,1700.0,2.285784842
2.0,154.22,4.31,3.624964,299.7,80.0,0.0,20.0,2,3,3,3,1,1,1548.208333,5.91,1.0,403.041719,29.52292,91.308,365.232,394.75492,1032.407535,853.742249,1393.683,0.379125721
2.0,182.0,3.12,2.393253968,271.75,80.0,0.0,20.0,2,3,4,3,1,1,2883.5,8.09,1.185,314.6827589,27.75,28.0,353.97068,291.91,1059.5661,386.61,1597.052,0.415283933
2.0,362.59,5.0,4.64128,263.385,0.0,60.0,40.0,3,2,2,1,1,0,2095.708333,2.0,1.627105,221.742514,44.45624,38.045,312.517582,371.0,792.66,569.5795303,1990.653,3.953913005
2.0,811.02,13.69,9.854086667,359.5,0.0,60.0,40.0,3,2,4,1,1,0,5252.958335,2.17,1.0,364.750171,36.5232,79.0,304.0,304.16,1650.809155,42.46953165,4000.0,5.865956298
2.0,27.23,22.82374893,1.349028962,91.115,100.0,0.0,0.0,1,1,1,1,2,0,1918.669342,0.97,1.820555,125.3718217,45.86414127,43.97136771,312.3417877,317.8255517,983.9861096,300.5,1503.691,0.146077076
2.0,57.875,20.78200893,1.57523689,141.3966958,100.0,0.0,0.0,1,1,1,1,2,0,1987.572521,1.0,1.85323,124.8034721,45.92543787,45.93826557,309.4412277,311.7352446,961.5466576,641.6410378,1467.537,0.221144385
6.0,8241.74,300.0,38.3,817.495,100.0,0.0,0.0,1,2,1,3,2,0,9589.87277,1.005,0.41,911.8754277,142.0573,324.08938,2263.773,2405.8303,4015.0,9.522222222,1279.507,3.381553522
2.0,155.75,14.17054157,3.38,189.0,60.0,20.0,20.0,1,4,3,1,2,0,2712.713154,2.51,1.726885,137.0107762,45.8886654,57.10944667,316.2609507,359.0125231,1276.927476,335.1835078,2005.552,0.381189822
5.0,155.75,13.84587823,3.601770597,189.0,60.0,20.0,20.0,1,4,1,1,2,0,2555.982154,2.51,1.716375,135.1656696,45.0629772,59.37105714,317.8979196,360.1659908,1278.099786,253.0467744,1782.486,0.381189822
2.0,43.15,2.8839899,0.805167754,127.325,100.0,0.0,0.0,1,3,2,1,2,0,811.6474583,3.85,3.44557,24.72480948,24.32382694,20.4885667,62.20322546,91.52124168,382.1370051,287.87,1905.891,0.188167799
8.0,1520.0,179.2683525,13.61862232,463.16788,93.0,5.0,2.0,2,2,1,1,2,0,4440.245683,1.44121,1.815905,168.7772331,126.2384837,62.31084234,493.1717101,594.4398317,2017.716114,330.6699285,1386.489,1.334503873
8.0,1040.0,88.733249,9.790900239,383.8911258,93.0,5.0,2.0,2,2,1,1,2,0,4172.408683,1.352475,1.78562,171.5518273,117.7369221,52.79821228,499.5961781,585.6223432,1965.875716,357.5629467,1321.788,1.083114081
4.0,467.5,0.345,4.890814979,352.495,0.0,0.0,100.0,3,1,3,1,1,0,2445.5,2.6,2.2,99.45111346,12.5,59.99,171.1,183.6,723.6231029,30.0,1698.732,4.478229516
2.0,1551.0,0.17915,4.453430857,422.09,0.0,0.0,100.0,2,1,5,1,1,0,2482.0,3.565,2.66,59.20944554,12.255,61.495,153.46,148.0,623.745,70.0,1200.0,1.349405121
2.0,717.0,0.345,4.03004,350.0,0.0,0.0,100.0,3,1,4,1,1,0,2372.5,2.53,2.2,127.2878166,15.0,60.995,190.55,186.1,683.31225,60.0,1668.805,5.52227135
1.0,130.3,22.44990183,3.183727349,218.256065,93.0,0.0,7.0,1,2,1,1,2,0,1260.898583,1.37747625,1.837525,140.1869412,89.73689653,48.82713048,308.6639739,387.6216019,1171.274816,835.3063324,150.0,0.397793405
2.0,444.99,65.627494,7.811330039,410.0,93.0,1.0,6.0,1,2,2,1,2,0,4189.208721,0.97,1.80988,158.1442193,96.80879389,57.13735063,362.5747274,452.9525343,1825.150756,358.2904336,1270.223,0.679044918
2.0,444.99,69.9948115,8.00854165,410.0,93.0,1.0,6.0,1,2,1,1,2,0,4076.431325,0.97,1.810765,158.8037975,98.03829366,55.48815799,379.2529671,493.5607379,1845.293041,381.7946017,1192.121,0.679044918
2.0,210.0,38.28435233,4.689837609,410.0,93.0,0.0,7.0,1,2,1,1,2,0,1451.043812,1.70441,1.933595,134.573471,91.00483205,40.95574105,303.1204457,377.5101338,1136.504204,773.1232131,801.735,0.449289715
2.0,291.73,24.4696575,3.610749987,216.56,93.0,0.0,7.0,1,2,1,1,2,0,1108.74225,1.988048333,1.920055,127.9632486,92.9739035,40.04292237,281.7196704,359.4117038,1070.014265,581.2548542,766.58,0.538326136
3.0,233.684,20.20932,2.947053447,200.0,40.0,10.0,50.0,2,3,1,1,1,0,1585.156979,2.527916667,2.319755,80.47248612,34.33971309,31.68110388,146.658625,185.2548783,735.2409937,702.1782492,500.0,0.476487819
2.0,137.71,95.5566425,1.71,200.0,40.0,10.0,50.0,2,3,1,1,1,0,1688.812417,2.915,2.86535,52.23850022,33.02698739,28.90451098,114.1654784,144.2258252,676.4600697,640.1581267,838.576,0.356235239
2.0,54.7,3.629096133,1.48949522,119.2966483,100.0,0.0,0.0,1,2,1,1,1,0,1183.208333,4.19,3.0,79.48890052,27.50731042,32.25619936,153.2373311,177.9075604,729.5498837,1346.231306,550.0,0.214387221
2.0,57.4,2.0,1.53,102.18,100.0,0.0,0.0,1,2,4,1,1,1,2664.5,3.24,1.5,91.06262835,38.0,51.0,326.88264,304.16,919.8561,1212.142786,1644.888,0.22014428
2.0,136.13,14.59241713,2.5,160.0,100.0,0.0,0.0,1,2,3,1,1,1,2007.5,2.5,1.80812,107.3457324,35.0014,40.88702074,273.9853234,289.3824521,866.4187683,1303.741222,1773.557,0.35398143
1.0,14030.74359,418.8091405,41.80824065,747.592105,99.0,0.0,1.0,1,1,2,1,1,0,5516.621558,2.400475,1.7792,215.6416596,82.69115628,71.95799171,611.682364,689.3178403,2230.888773,520.0807656,1276.31755,2.396244389
2.0,22.9,4.16787,0.937102552,185.0,100.0,0.0,0.0,1,2,1,2,1,0,1177.541708,4.01692,3.301905,30.02954683,26.80537575,21.61851836,64.69325982,95.10384319,468.7913636,869.2979576,2000.0,0.132805292
3.0,19.8,2.032115,0.590437612,109.7153783,99.0,0.0,1.0,1,2,1,2,1,0,719.8682083,4.069915,3.65892,25.34789848,24.16235174,20.08244542,64.83125664,93.39828147,337.6399989,1006.396588,1938.591,0.122594707
8.0,97.29,5.186545,1.268735753,188.828715,80.0,0.0,20.0,2,2,2,1,1,0,1168.103417,3.555695,3.24369,32.52326303,29.41551858,19.37533382,82.56102176,111.6268775,534.7171978,664.5147945,1491.268,0.29426823
1.0,98.95,5.2449,1.26855342,186.75048,57.0,0.5,42.5,2,2,2,1,1,0,1159.827042,3.4863,3.25928,32.58263236,29.54687486,19.4163125,82.72602938,109.3356277,533.8681013,649.4932233,1422.224,0.297019221
1.0,98.95,5.2449,1.26855342,186.68648,57.0,0.5,42.5,2,2,2,1,1,0,1158.105458,3.4871,3.25928,32.58263236,29.54510678,19.4163125,82.72602938,109.3356277,533.8681013,647.7197433,1417.574,0.297019221
5.0,194.0,5.653707,2.191427817,210.0,70.0,1.0,29.0,2,3,1,1,2,0,1120.307883,4.0,3.209845,50.17744187,26.11691414,27.9269773,114.1551365,165.7087982,606.2487017,1077.999212,973.44,0.430127111
2.0,529.995,54.0859775,5.704094002,250.0,100.0,0.0,0.0,1,1,1,1,2,0,818.2083335,1.0,1.77948,153.9654332,90.0688481,55.85818054,330.1558926,416.3539611,1273.940443,292.8752613,1347.372,0.747575982
1.0,1305.2,141.322599,12.30096679,438.682905,100.0,0.0,0.0,1,2,3,2,1,0,4708.449812,1.958125,2.046875,131.3425478,102.7083592,57.74350739,280.4729805,358.8641815,1577.055815,83.95384397,1937.679,1.227236465
2.0,875.5,80.33,7.831307737,377.878165,100.0,0.0,0.0,1,1,2,2,2,0,4708.5,1.52,5.0,86.09103343,75.89,34.95,94.96032,156.0,1375.6675,520.2449839,1592.952,0.985250691
2.0,175333.0,9000.0,314.0,2350.0,100.0,0.0,0.0,1,1,4,2,1,0,11080.79167,1.05,1.1,364.750171,270.0,213.0,771.12412,1693.44,3821.3904,4.403133077,3000.0,18.173178
2.0,92517.605,5376.23,204.0,2025.0,100.0,0.0,0.0,1,1,4,2,1,0,8000.8,1.0,1.3,324.2459687,254.76,189.0,403.0,395.41,2600.267433,6.549061491,500.0,12.78584029
3.0,91722.52,5100.0,222.6666667,2350.0,100.0,0.0,0.0,1,1,2,2,1,0,9271.0,1.0,1.067029167,372.3052114,229.4,137.0,898.0,638.75,2660.837833,1.978690476,1000.0,12.72528897
5.0,87902.965,5100.0,233.9769869,2350.0,100.0,0.0,0.0,1,1,2,2,1,0,7701.5,1.0,1.0,352.7583847,235.0,178.6151703,730.0,730.0,2555.0,0.019758941,1827.13,12.43104972
3.0,75748.965,5390.615,188.9792707,1700.0,100.0,0.0,0.0,1,1,3,2,1,0,8000.8,1.0,1.3,364.750171,255.05368,191.74302,403.0,544.0,2555.0,1.1860531,1723.668,11.4541549
2.0,424600.0,82000.0,1012.0,4000.0,0.0,0.0,100.0,3,1,1,3,1,0,6205.0,1.0,1.0,498.6775088,334.796,364.765,1796.685879,2084.295018,4380.0,13.90429841,717.292,38.79731198
2.0,186649.995,28469.61757,622.0,2429.02,0.0,0.0,100.0,3,1,1,3,1,0,10185.62932,1.0,0.5,547.5,273.96,258.74,1734.365239,1934.924151,4380.0,7.952086818,860.662,30.90685596
4.0,142.14,4.7272325,1.806080933,184.7,78.0,0.0,22.0,2,3,2,1,1,0,1086.775333,3.863265,3.33036,43.97753339,23.6338935,26.48667196,103.2533806,137.1808596,559.2535687,1148.349255,1657.936,0.362493177
6.0,167.99,6.7786925,2.044791732,287.0,75.0,1.0,24.0,2,4,2,1,1,0,1284.973375,3.63655,3.1501,35.33895024,29.93977318,20.80443316,94.25886938,131.2736098,588.5978771,1479.02234,1240.07455,0.397385258
2.0,115.6,9.353835833,2.126915313,287.0,100.0,0.0,0.0,1,1,1,1,1,0,1389.799854,2.741843333,3.33641,36.39404758,32.24735767,21.38112976,95.82204714,138.2929759,649.6815897,1920.557593,859.56015,0.323543496
1.0,2000.0,206.80092,15.05337546,519.3188675,100.0,0.0,0.0,1,2,1,2,1,0,5081.412592,1.89832375,1.94047,141.1425909,122.1469237,53.54993242,292.8585606,390.2077,1672.694818,152.608078,1916.865333,1.753013353
2.0,1392.495,220.1725,15.075,396.185,100.0,0.0,0.0,1,1,1,2,1,0,7117.5,1.25,2.0,143.1968699,132.54738,25.90896,210.30524,342.08,2388.1518,1.6,4400.0,1.271722543
1.0,1539.995,260.0,14.54966912,450.0,100.0,0.0,0.0,1,1,1,2,1,0,7117.5,1.5,1.95785,159.8902211,133.61404,1.94,325.5839268,413.9286397,1932.668975,852.7206358,2173.97055,1.344130656
8.0,1500.0,8.600522475,12.83430025,492.7618917,100.0,0.0,0.0,1,1,1,1,1,0,2427.25,1.0,1.583958,187.363219,29.35821252,216.3406757,406.5760751,431.2007809,1397.23381,160.1142009,1257.878,1.324817505
2.0,2740.505,334.0242052,14.504,470.0,100.0,0.0,0.0,1,1,4,1,1,0,3218.083333,1.0,1.71,152.6654347,30.545,204.0,376.94,421.425,1100.21785,41.99,1649.335,1.845494242
4.0,1358.57,6.44243913,12.04392137,390.0,100.0,0.0,0.0,1,1,2,1,1,0,4827.125,1.0,1.89,124.914442,28.58750956,150.0,351.885,383.4789978,1557.819202,18.13,1378.458,1.254587558
8.0,3000.0,9.460192298,13.0536,646.94448,100.0,0.0,0.0,1,1,1,1,1,0,365.0,1.0,1.618611768,206.3291786,30.11331892,259.9672787,552.0587589,564.9770011,1763.752983,292.055035,1098.383,1.939646358
8.0,5691.3,232.6119754,18.6133676,589.4288525,100.0,0.0,0.0,1,2,3,2,1,0,4821.482708,1.938785,1.86881,154.3221295,128.9200347,75.67468942,303.0113256,409.2796999,1702.340807,159.349092,1748.689667,2.758494857
2.0,6392.0,196.0,12.66,591.865,100.0,0.0,0.0,1,2,3,2,1,0,3942.0,2.0,1.75,144.0687869,155.73,54.17608,258.0,365.0,1328.235,227.5053262,2021.958,2.940397784
4.0,1933.48,10.63565285,13.03247338,460.0,100.0,0.0,0.0,1,2,1,1,1,0,1460.0,0.9,1.1,364.750171,27.10086731,269.23,391.96,411.7159164,1389.380363,87.99,1431.635,1.523325428
4.0,6263.69,300.0,96.55353333,611.195,92.5,0.0,7.5,2,1,2,3,2,0,11750.71875,1.0,0.5,638.3127994,223.99,352.0,2480.22964,2766.7,5475.0,15.53870968,1304.963167,2.907786433
4.0,6263.69,300.0,96.55353333,611.195,92.5,0.0,7.5,2,1,2,3,2,0,11750.71875,1.0,0.5,638.3127994,223.99,352.0,2480.22964,2766.7,5475.0,15.53870968,1304.963167,2.907786433
4.0,6263.69,300.0,96.55353333,611.195,92.5,0.0,7.5,2,1,2,3,2,0,11750.71875,1.0,0.5,638.3127994,223.99,352.0,2480.22964,2766.7,5475.0,15.53870968,1304.963167,2.907786433
2.0,20.3,1.35,0.42,144.76,100.0,0.0,0.0,1,1,3,1,1,0,1396.125,4.5,5.0,26.2320328,20.08776,20.92,38.0,54.5,440.925,5596.160268,2037.664,0.124287853
2.0,112500.0,9999.995,255.8572,1747.55,100.0,0.0,0.0,1,1,2,3,1,0,22435.33333,1.0,0.685,547.3750857,337.55018,213.026,676.66,700.0,4064.145,0.67,5000.0,14.23769721
