animal_name,status,order,adult_mass_g,neonate_mass_g,brain_mass_g,adult_body_length_mm,dphy_plant,dphy_vertebrate,dphy_invertebrate,trophic_level,det_diet_breadth_n,foraging_stratum,habitat_breadth_n,activity_cycle,fossoriality,hibernation_torpor,max_longevity_d,litter_size_n,litters_per_year_y,interbirth_interval_d,gestation_length_d,weaning_age_d,female_maturity_d,age_first_reproduction_d,generation_length_d,density_n_km2,altitude_breadth,dispersal_km
Elephantulus rozeti,lc,Macroscelidea,48,24.6802335,9.409256573,180,0,0,100,2,1,G,3,3,1,0,2628,2.5,2,142.0042015,76,51.85343559,322.6715921,353.8853577,1098.806248,929.6564597,1165.517,0.199520969
Elephantulus rufescens,lc,Macroscelidea,55.5,10.6,2.409423208,199.915,0,0,100,2,1,G,2,3,1,0,2883.5,1.41,5.2,88.23956213,58.74148,23.43572,61.87,144,837.8975,200,1623.931193,0.21610609
Elephantulus rupestris,lc,Macroscelidea,62.78,9.837493333,1.336543075,151.075,0,0,100,2,1,G,3,3,1,0,1517.791667,1.84,2.47165,104.5453692,56.45766,37.90711144,267.1603525,291.3863187,838.3057951,1053.34538,1311.828667,0.231263762
Elephas antiquus,Remove,Proboscidea,13000000,288091.7342,4356.427919,7711.638335,100,0,0,1,1,G,3,2,1,0,28344.075,1.164135,0.262186924,1243.540293,572.9001823,741.2324867,3544.289863,3634.959035,8762.58758,73.01532093,2429.408667,81.1802351
Elephas cypriotes,Remove,Proboscidea,200000,23277.4252,567.1599568,2647.312545,100,0,0,1,1,G,3,2,1,0,12150.98368,1.175915,0.723923824,577.2397915,451.4437314,290.1609436,1127.283146,1382.82336,4069.204117,128.3154989,2394.272667,61.6305692
Elephas iolensis,Remove,Proboscidea,6500000,124746.086,3405.8892,6554.79285,100,0,0,1,1,G,3,2,1,0,24000.36513,1.16727,0.326330661,1066.219771,554.6379766,660.8652458,3085.574433,3254.382986,8032.573348,73.31618161,2436.263667,77.55794665
Elephas maximus,en,Proboscidea,3220000,100038.9,4950.714286,4159.6,100,0,0,1,1,G,3,2,1,0,29200,1,0.23,1162.828542,642.84,548,3569.03354,4745,8030,1.297992369,3000,90.07963022
Elephas mnaidriensis,Remove,Proboscidea,1102000,44545.16082,1159.525413,3583.665695,100,0,0,1,1,G,3,2,1,0,14834.436,1.17207,0.477367242,816.6696185,484.8822766,533.0013939,1657.338729,1908.395871,5342.558079,75.69025457,2444.290667,73.11384589
Elephas namadicus,Remove,Proboscidea,13000000,288091.7342,4356.427919,7711.638335,99,1,0,1,1,G,3,2,1,0,28336.775,1.170875,0.262164781,1241.690786,572.9001823,741.5914537,3544.084843,3637.571075,8760.15234,73.29343252,2426.624667,81.09520154
Elephas naumanii,Remove,Proboscidea,2228435.1,61555.33583,1444.811671,3810.305615,100,0,0,1,1,G,3,2,1,0,17264.50365,1.1675,0.444143675,853.521575,506.5129123,506.5792678,1813.103816,2062.680813,6141.054566,74.39743944,2461.216667,73.89954481
Elephas tiliensis,Remove,Proboscidea,809000,36533.43136,792.2746311,3330.251822,100,0,0,1,1,G,3,2,1,0,12954.93283,1.176245,0.574356087,650.752624,471.3686917,410.1211012,1380.009363,1645.614378,4488.251291,78.62875121,2429.133667,69.13991315
Eligmodontia moreni,lc,Rodentia,18,1.87018,0.545081985,107.14957,90,0,10,2,2,G,1,1,1,0,678.142625,4.24029,3.90016,23.54383413,22.20240293,19.41174044,62.14835772,92.93019081,300.1132774,2171.69135,3400,0.116333754
Eligmodontia morgani,lc,Rodentia,16.5,1.833945,0.528475082,105.943185,90,0,10,2,2,G,2,1,1,0,612.26925,4.534879375,3.938725,23.26879252,22.17598897,18.85823444,55.218789,87.97320809,294.414021,1102.181555,2572.689,0.110897571
Eligmodontia puerulus,lc,Rodentia,19.45,1.725,0.515285131,105,90,0,10,2,2,G,2,1,1,0,292,5.12,4.11661,24.67838203,18.38,18.2616,54.4065,72.7865,237.3352844,3241.408917,2467.561,0.121398033
Eligmodontia typus,lc,Rodentia,17.5,1.725,0.513150484,105,90,0,10,2,2,G,3,1,1,0,292,5.12,4.095325,25.52968395,18.38,18.2616,54.4065,73.74,147.5856,4141.7129,2400.749,0.114545173
Eliomys melanurus,lc,Rodentia,114.61,48.6660243,2.069759442,138.74,57,14,29,2,3,S,3,1,2,0,2263,4.99,1.2,218.991266,22.985,30.436,547.848,570.833,1098.057747,580.4230265,2494.305,0.32201659
Eliomys morpheus,Remove,Rodentia,230,29.78737547,3.111372529,208.273184,58,16,26,2,3,G,2,1,1,0,2047.497917,3.548818333,1.64635,105.7590208,36.12528333,36.82116426,334.1964263,365.9157189,955.6099461,481.6966323,1506.041,0.432465044
Eliomys munbyanus,lc,Rodentia,114.61,51.9367493,3.267819895,138.74,57,14,29,2,3,S,4,1,2,0,2263,4.99,1.2,216.183634,22.985,30.436,547.848,570.833,1277.102926,920.1409635,3800,0.32201659
Eliomys quercinus,nt,Rodentia,114.61,20.73052515,2.283360407,156.87,57,14,29,2,3,S,2,1,2,1,2007.5,4.99,1.2,218.275119,22.97,30.436,547.848,589.345,1013.94125,126.5,2000,0.32201659
Eliurus antsingy,dd,Rodentia,92.8,4.266963333,1.383924804,178.5084288,100,0,0,2,2,G,1,1,1,0,1110.403,4.0252875,2.994782857,60.10851477,25.54762858,30.37321098,118.057394,146.009604,640.7656701,1409.032588,334,0.286719514
Eliurus carletoni,lc,Rodentia,5129.051087,203.804289,25.08131888,562.5656875,100,0,0,1,1,G,1,1,1,0,4616.062837,2.043426667,1.82366,206.7239226,74.23031585,91.95118204,618.6535802,729.8471707,2274.164699,439.8778016,785,2.338478193
Eliurus danieli,lc,Rodentia,95.5,6.042693667,1.470661091,176.9491763,100,0,0,2,2,G,1,1,1,0,1008.228854,2.627329,3.113112857,60.38040526,33.1922934,31.22130798,122.16849,150.8754893,683.5466632,1017.961017,50,0.291278024
Eliurus ellermani,dd,Rodentia,100,14.05510683,1.937770811,184.6016275,100,0,0,2,2,S,1,1,2,0,1123.673792,2.4021195,2.695822857,65.32332721,35.82487608,32.25588524,130.7457989,157.3135379,743.9980829,806.856679,450,0.298748591
Eliurus grandidieri,lc,Rodentia,51,32.40401313,1.201270391,150.2811917,98,0,2,2,2,S,1,1,2,0,1211.013729,2.685618667,3.03327,59.49251841,33.07723642,30.64469664,113.0134441,146.9603376,700.8302694,679.269457,1465,0.206285861
Eliurus majori,lc,Rodentia,100,6.606767,1.469623299,175.1207275,100,0,0,2,2,S,1,1,2,0,1112.138271,2.545028167,2.785402857,63.19554459,33.41227275,32.13857284,126.1004731,152.7096745,715.5858301,809.3360291,1000,0.298748591
Eliurus minor,lc,Rodentia,57.53,4.002303333,1.156644089,151.62,100,0,0,2,2,S,1,1,2,0,1107.041654,3.764488333,2.913487857,58.52572885,25.45221374,30.7078524,108.6363648,137.7661339,634.8264211,1312.622321,913.50005,0.220418362
Eliurus myoxinus,lc,Rodentia,69.76,3.978398333,1.119218468,151.25,100,0,0,2,2,S,1,1,2,0,1088.842146,3.850743333,2.942712857,58.23831072,23.99,30.62051452,111.4249698,140.0081877,622.0784278,1360.627662,1250,0.24506959
Eliurus penicillatus,en,Rodentia,100,6.639827,1.469842096,174.72673,100,0,0,2,2,S,1,1,2,0,1122.458646,2.540638167,2.788517857,63.65883227,33.79350343,32.09504378,127.8561705,153.2862436,718.4951099,800.9733244,770,0.298748591
Eliurus petteri,en,Rodentia,75,4.129228333,1.263901205,162.48183,100,0,0,2,2,G,1,1,1,0,1048.088375,3.911570833,2.972417857,58.60799002,25.43458827,30.45058272,114.6572511,143.5073484,635.0600944,1337.28905,770,0.255028995
Eliurus tanala,lc,Rodentia,89.99,6.232130167,1.39547736,172.7028863,100,0,0,2,2,S,1,1,2,0,1117.10075,2.560716167,2.781812857,65.63430421,32.81838054,32.23955296,127.6770761,152.4277751,710.8643783,751.532283,1215,0.281911442
Eliurus webbi,lc,Rodentia,61.13,32.77839463,1.257080453,152.8211708,100,0,0,2,2,S,1,1,2,0,1127.659896,2.63685,2.891432857,62.45319555,33.66406638,31.9511572,122.52628,152.1288005,707.2373261,665.9523584,1500,0.227900765
Ellobius alaicus,dd,Rodentia,67.61,6.1630585,1.768702562,150,100,0,0,1,1,G,1,2,1,0,1033.91725,2.494336667,3.10408,49.89623455,31.48926853,35.07926482,99.39577706,140.119816,617.6680139,1988.699979,0,0.240886177
Ellobius fuscocapillus,lc,Rodentia,80,3.846615,1.015923538,150,100,0,0,1,1,G,1,2,1,0,1088.086292,3.565,3.4916,28.58079412,23.17195723,23.79318663,81.35197682,107.5969532,466.0444405,2371.490428,2100,0.264244136
Ellobius lutescens,lc,Rodentia,80,3.861205,1.021512683,150,100,0,0,1,1,G,1,2,1,0,1046.0535,3.67,3.542325,29.31557085,23.12371439,24.91280095,83.08761022,109.9820582,468.0866714,2323.902653,1800,0.264244136
Ellobius talpinus,lc,Rodentia,39,5.4970181,1.08601764,150,100,0,0,1,1,G,1,2,1,0,212.9166665,3.635,4.375,34.97604397,26.23966,60.431,93.7017,152.08,623.4622754,2580.975177,1178.1917,0.177988277
Ellobius tancrei,lc,Rodentia,39,5.2753431,1.046938581,150,100,0,0,1,1,G,3,2,1,0,212.9166665,3.635,4.375,34.97604397,26.23966,60.431,93.7017,119.94136,609.4507773,3006.762741,1529.5711,0.177988277
Emballonura alecto,lc,Chiroptera,5.25,2.18932,0.221814976,61.028785,10,0,90,3,1,A,3,2,2,0,3546.209959,1.05788,1.07856,358.2848443,114.5378874,55.03208014,344.4972257,422.1395037,1466.641402,2055.562295,450,NA
Emballonura beccarii,lc,Chiroptera,4.31,2.10234,0.218978355,63.71216,10,0,90,3,1,A,2,2,2,0,3729.391004,1.0286875,1.10204,357.6657883,118.1135489,56.02342242,339.7023252,395.8352405,1542.701834,1883.190105,1500,NA
Emballonura dianae,lc,Chiroptera,13.21,3.617108633,0.382290558,79.2118316,10,0,90,3,1,A,2,2,2,1,4601.712974,1.5,1.070675,358.5270884,103.3905515,52.4610522,339.786481,409.2331117,1666.063711,1825.914215,1400,NA
Emballonura furax,lc,Chiroptera,15.94,4.069515,0.434319385,80.2109766,10,0,90,3,1,A,2,2,2,1,4597.929013,1.20858,1.072395,358.8679849,102.8011487,52.58601186,339.0978737,408.9240141,1673.835715,1810.926384,1500,NA
Emballonura monticola,lc,Chiroptera,5,1.125,0.163,57.31719,10,0,90,3,1,A,3,2,2,0,2569.138112,1,1.52564,286.5327982,108.1790982,57.0231,365.25,387.011033,1196.114512,2035.451717,1022.78,NA
Emballonura raffrayana,lc,Chiroptera,5.61,1.97055,0.174,61.6317025,10,0,90,3,1,A,2,2,2,0,2596.652325,1.0487,1.096105,347.7014582,112.6420046,54.79132804,342.2558164,381.4443822,1184.331628,1932.830677,1600,NA
Emballonura semicaudata,en,Chiroptera,6.29,1.995765,0.184,47,10,0,90,3,1,A,2,2,2,0,5502.816985,1.019105,1.07724,357.5964755,123.1929174,53.42438752,374.1438284,452.3927838,1891.373399,2292.779206,957.241,NA
Emballonura serii,vu,Chiroptera,5.75,2.16661,0.209370625,61.10369,0,0,100,3,1,A,2,2,2,0,4536.197859,1.041555,1.08959,358.8088055,114.5866934,54.52195684,341.1986172,419.716195,1642.506223,2066.124265,300,NA
Enchisthenes hartii,lc,Chiroptera,16.99,3.760115,0.5105,68.5,90,0,10,1,1,Ar,1,1,2,0,5666.348849,0.99,1.71589,246.9510371,116.6264049,57.14203476,420.8367018,542.9092592,2153.303135,2065.471231,3540,NA
Enhydra lutris,en,Carnivora,27410.93,1909.17,128.9691048,349,0,50,50,3,2,M,2,2,1,0,10950,1,0.83,364.750171,216.0956,175.30786,659.435,1369,5475,6.46,0,6.316558104
Eoglaucomys fimbriatus,lc,Rodentia,510,14.5750804,5.667759615,288.81195,60,20,20,1,4,Ar,1,1,2,0,1821.958333,3.67,2,139.7784763,44.22220844,75.47,293.032677,333.4142043,1185.857477,281.9797727,1700,0.731929855
Eolagurus luteus,lc,Rodentia,26,2.506802,0.762637741,128.4952458,100,0,0,1,2,G,1,3,1,0,517.0833335,7.5,3.5,30.30961505,21.38371002,25.41783316,27.21646,69.13132335,413.1862229,5847.367744,1646.812161,0.142410236
Eolagurus przewalskii,lc,Rodentia,46.25861204,5.219175,1.18096028,163.0985483,100,0,0,1,2,G,2,3,1,0,800.6518333,3.2760225,2.85861,40.04721793,26.895318,29.7567944,96.35409472,135.9831988,560.5050391,1616.142694,1281.91605,0.195506767
Eonycteris major,nt,Chiroptera,80.85,12.99,1.611177302,125.8109,100,0,0,1,1,Ar,1,1,2,0,4281.764028,1,1.53671,273.1121681,139.6725975,87.0449606,588.6426812,742.6540237,2104.36067,1568.154539,1100,NA
Eonycteris robusta,vu,Chiroptera,78.36,12.99,1.564917811,125,100,0,0,1,1,Ar,2,1,2,0,4327.285611,1,1.53715,275.079941,142.4645589,85.50353255,603.1062489,763.9968263,2190,1627.202719,1100,NA
Eonycteris spelaea,lc,Chiroptera,55.15,14.6,1.18,123.83,100,0,0,1,1,Ar,3,1,2,0,1825,1,2,248.0589588,152.18,59.95,357.41,509.59,979.3233,1806.992868,1000,NA
Eospalax fontanierii,lc,Rodentia,256.76,9.02,2.965018032,270,100,0,0,1,2,G,3,1,1,0,1488.555167,2.900725,1.88666,119.6080924,34.6631503,46.32140326,284.0392898,298.1093237,810.6175656,1848.285322,2000.778,0.501817632
Eospalax rothschildi,lc,Rodentia,104.345,7.266596667,2.034588861,270,100,0,0,1,2,G,3,1,1,0,1528.878542,3.014618333,1.82025,119.304912,33.29685301,44.15696068,269.0213516,288.1880423,803.1861678,1769.949264,2000,0.305819567
Eospalax smithii,lc,Rodentia,94.15,7.199169833,2.008587105,270,100,0,0,1,2,G,1,1,1,0,1311.551458,3.032319167,1.85959,112.6522444,33.08021986,43.37595466,259.1764893,281.1883942,790.5795828,1594.359531,2002.374,0.289006123
Eothenomys cachinus,lc,Rodentia,19.59,2.12319,0.600881307,109.44,99,0,1,2,2,G,1,2,1,0,931.79025,1.8,3.41315,27.82943376,25.16341259,23.56326413,89.49743798,110.1975139,412.2304435,1786.855537,900,0.121877856
Eothenomys chinensis,lc,Rodentia,45.3,3.48023,0.902460631,134.8219883,100,0,0,2,2,G,2,2,1,0,920.3322917,2.635234375,3.48935,29.82985859,24.65489075,23.68554068,85.8284606,111.6592881,486.2443076,1144.198596,1500,0.193267966
Eothenomys custos,lc,Rodentia,30.8,2.481355,0.682042338,116.6041617,100,0,0,2,2,G,4,2,1,0,1051.695792,4.153200417,3.54515,24.89415922,21.61458972,22.55145417,82.07092896,107.5335195,402.6776644,1509.218064,2300,0.156317917
Eothenomys melanogaster,lc,Rodentia,19.59,2.10277,0.566968512,109.44,100,0,0,2,2,G,2,2,1,0,984.4840833,1.8,3.31319,27.01156895,24.22913793,22.5791304,88.90991862,107.9039121,395.9090525,1485.135848,2700,0.121877856
Eothenomys miletus,lc,Rodentia,19.59,2.098585,0.579104844,109.44,99,0,1,2,2,G,1,2,1,0,964.083625,1.8,3.383785,26.81665245,24.39060989,23.1007135,90.09302082,109.6269003,408.1469152,1573.227721,1634.47305,0.121877856
Eothenomys olitor,lc,Rodentia,22,2.63268,0.887056205,127.521645,100,0,0,2,2,G,1,2,1,0,916.8556667,2.493951667,3.530815,29.00328475,23.85392116,22.95712886,88.4396891,110.5789996,410.8578312,1636.4772,1550,0.129908731
Eothenomys proditor,dd,Rodentia,42.5,20.159795,0.835686359,132.216225,100,0,0,2,2,G,2,2,1,0,1060.258083,2.981929167,3.504795,26.08488364,29.25356888,23.2265391,93.20206438,117.7434131,449.9377538,1256.713298,1700,0.186603496
Eothenomys wardi,nt,Rodentia,46.25861204,3.169865,0.815959955,132.0751217,100,0,0,2,2,G,3,2,1,0,1122.527083,3.633133125,3.42484,25.98116469,22.74945269,22.93789883,85.04021304,107.4711747,449.5015549,1496.463955,1850,0.195506767
Eozapus setchuanus,lc,Rodentia,32.576,3.010065,0.981728272,100,100,0,0,1,2,G,4,1,1,0,1424.263458,3.9492675,1.977795,99.97428118,26.10169602,32.87136324,191.039122,227.2650956,721.3683313,1510.578728,1000,0.161212841
Episoriculus caudatus,lc,Eulipotyphla,8.94,0.4210491,0.218251859,65,0,30,70,3,2,G,2,1,1,0,890.47225,4.77,2.056155,56.20693951,20.65243902,23.7861927,320.6743325,352.8473436,431.3457609,1463.347332,1800,0.644271234
Episoriculus fumidus,lc,Eulipotyphla,6.95,0.53149,0.215298313,67.39,0,30,70,3,2,G,2,1,1,0,743.933875,3.42,2.037275,56.96070575,21.48571754,23.4442909,315.7931379,347.0378175,425.6613319,1376.152834,878,0.569489749
Episoriculus leucops,lc,Eulipotyphla,9.35,0.4891528,0.223311803,66,0,30,70,3,2,G,1,1,1,0,821.350375,5.1239275,2.157275,50.48124122,20.34265744,23.80524128,303.744929,331.9783767,407.200567,1461.694515,1464.54,0.658583804
Episoriculus macrurus,lc,Eulipotyphla,8.157340556,0.431545,0.235290482,71.50449217,0,30,70,3,2,G,1,1,1,0,913.6649583,5.507291667,2.003465,46.73690333,20.1888506,23.42185904,331.9909289,352.7339974,413.3300243,1321.940854,1515.406,0.615987881
Epixerus ebii,lc,Rodentia,460,16.13615667,5.383491538,296.27,80,0,20,2,2,G,1,2,2,0,2309.317283,2,1.630555,147.9283389,47.00703179,53.10055184,339.909705,382.1864875,1217.682228,347.4824601,1457.443,0.691548546
Epomophorus angolensis,nt,Chiroptera,88.75,18.1936065,2.913318594,148.81128,100,0,0,1,1,Ar,1,1,2,0,5248.312796,1,1.631865,272.6321229,150.8525178,123.9659407,567.9388558,725.4426569,2130.028839,1324.211672,1188.766,NA
Epomophorus anselli,dd,Chiroptera,65.6,13.8245595,2.138919983,122.24378,100,0,0,1,1,Ar,1,1,2,0,4560.296136,1.006554,1.95693,261.6032819,152.7392654,198.6011779,299.308696,400.6714402,1723.502692,1413.609656,1748.841667,NA
Epomophorus crypturus,lc,Chiroptera,87.52,10,3.315103884,159.41,100,0,0,1,1,Ar,1,1,2,0,10220,1,1.5,293.9400081,150,60.41,665.9499472,813.7318506,2512.882262,1087.14558,1685,NA
Epomophorus gambianus,lc,Chiroptera,80,9.98,4.3285,159.41,100,0,0,1,1,Ar,2,1,2,0,10220,1,1.5,294.6723319,150,59.99,657.9970717,809.2126682,2526.014848,1028.425619,1404.148,NA
Epomophorus grandis,dd,Chiroptera,49.42,24.32068133,3.474342357,192.98,100,0,0,1,1,Ar,2,1,2,0,5322.720175,1.0201015,1.851836667,261.4097248,151.8322586,168.5237638,333.290243,442.122237,1846.212073,884.6586844,1335.6415,NA
Epomophorus labiatus,lc,Chiroptera,69.65,11,1.58867,94.33,100,0,0,1,1,Ar,1,1,2,0,4813.590624,0.99,2,264.7249948,156.43,212.5465663,304.7713431,409.7330043,1756.011468,1591.670321,2200,NA
Epomophorus minimus,lc,Chiroptera,68.15,13.6978345,2.122094329,125.72555,100,0,0,1,1,Ar,2,1,2,0,4459.643,1.015260667,1.954475,259.6708765,152.0378854,190.7091017,293.7898334,395.2809801,1694.115255,1478.913859,1600.742167,NA
Epomophorus minor,lc,Chiroptera,57.205,11,1.58867,94.33,100,0,0,1,1,Ar,1,1,2,0,4433.838845,0.99,2,261.0475379,156.43,204.1723765,299.7161154,403.7450537,1726.732241,1600.85601,1950,NA
Epomophorus wahlbergi,lc,Chiroptera,86.795,179.4269962,1.96133,131.69,100,0,0,1,1,Ar,2,1,2,0,3686.5,1,2,288.4411511,156.43,668.8,243.52,399.95,1781.418048,1514.749093,2000,NA
Epomops buettikoferi,lc,Chiroptera,135.67,23.23,2.631748753,180,100,0,0,1,1,Ar,2,1,2,0,790.8333335,0.98,2,244.7253125,139.92,55.65,275.89,365,1321.860925,1568.425248,1200,NA
Epomops dobsonii,lc,Chiroptera,122.08,20.485455,2.697165471,157.706759,100,0,0,1,1,Ar,1,1,2,0,4262.136937,1.030259,1.982925,249.8526856,147.4486687,109.5426232,296.3023623,392.1421945,1638.47142,1281.815209,1399.739167,NA
Epomops franqueti,lc,Chiroptera,118.99,20,2.213,135.03,100,0,0,1,1,Ar,1,1,2,0,1152.791667,1,2,250.7035632,161.77,114.2546311,293.1743202,398.1052623,1415.566031,1629.251359,1557.111667,NA
Eptesicus andinus,lc,Chiroptera,9.2,5.078293867,0.27161962,72,0,0,100,3,1,A,4,1,2,1,6430.905192,1.46,1.01193,364.2337497,70.70651668,45.08127325,410.1117904,468.1040282,2106.42258,2505.485299,3200,NA
Eptesicus bobrinskoi,dd,Chiroptera,7.725,2.0514925,0.204049946,66.670805,0,0,100,3,1,A,1,1,2,1,2753.718406,1.638683873,1.0901,363.0889438,77.95136774,40.04334057,343.5181572,410.8987403,1554.115844,2297.995569,834.1285,NA
Eptesicus bottae,lc,Chiroptera,15.66,3.771411667,0.27954401,78.816685,0,0,100,3,1,A,3,1,2,1,4380,2,1,365.0938456,80.31770189,47.40023061,488.8786696,581.5143779,2111.178624,2205.880116,1994.692769,NA
Eptesicus bottae,lc,Chiroptera,15.66,3.771411667,0.27954401,78.816685,0,0,100,3,1,A,3,1,2,1,4380,2,1,365.0938456,80.31770189,47.40023061,488.8786696,581.5143779,2111.178624,2205.880116,1994.692769,NA
Eptesicus bottae,lc,Chiroptera,15.66,3.771411667,0.27954401,78.816685,0,0,100,3,1,A,3,1,2,1,4380,2,1,365.0938456,80.31770189,47.40023061,488.8786696,581.5143779,2111.178624,2205.880116,1994.692769,NA
Eptesicus brasiliensis,lc,Chiroptera,9.2,2.3100047,0.19833,72,0,0,100,3,1,A,1,1,2,1,3262.661199,1.46,1.08056,362.8809063,82.86151062,41.21681207,343.2486414,410.153817,1607.836684,2187.159805,892.5835,NA
Eptesicus chiriquinus,lc,Chiroptera,9.2,2.514643033,0.211526516,72,0,0,100,3,1,A,1,1,2,1,4490.224957,1.46,1.045,364.0138303,73.04185993,39.73727567,350.993699,408.4737297,1712.226307,2278.263796,1850,NA
Eptesicus diminutus,lc,Chiroptera,5.99,1.455405,0.17095403,56.78207,0,0,100,3,1,A,2,1,2,1,1655.331959,1.803094,1.127025,362.3911218,77.692902,42.35216223,314.9500839,390.1973145,1479.748295,2468.466922,1123.2115,NA
Eptesicus dimissus,dd,Chiroptera,13.03,1.7376547,0.231,63.29997,0,0,100,3,1,A,2,1,2,1,1496.094065,1.8912665,1.062035,361.2889767,77.87814654,41.34409235,316.1193037,387.3046225,1442.965606,2501.632588,1107.1655,NA
Eptesicus floweri,lc,Chiroptera,7.2,2.0515125,0.20181365,66.92116,0,0,100,3,1,A,2,1,2,1,4012.297127,1.600278873,1.03125,363.9533468,76.91055417,42.99705523,347.9622409,417.8364899,1712.738475,2148.618485,1260.279,NA
Eptesicus furinalis,lc,Chiroptera,7.7,1.34,0.1895,64,0,0,100,3,1,A,2,1,2,1,2054.599023,1.86,2,299.0452487,92.54,43.78885422,338.33,430.87,1490.790935,2452.192486,1133.2715,NA
Eptesicus fuscus,lc,Chiroptera,17.195,3.555,0.21433,75,0,0,100,3,1,A,4,1,2,1,7300,1.925,1,364.750171,43.57,34.18,471.145,438.86,2400.9362,2494.397203,2800,NA
Eptesicus gobiensis,lc,Chiroptera,13,3.128526667,0.24740183,68.096925,0,0,100,3,1,A,3,1,2,1,5657.5,1.25,1.002,364.750171,71.048507,45.09647901,416.0969958,470.3531328,2048.987463,2207.608602,2024.024769,NA
Eptesicus guadeloupensis,en,Chiroptera,18.99,3.9057512,0.413748553,86.913035,0,0,100,3,1,A,1,1,2,0,4477.367832,1.622608873,1.06135,362.3569802,81.27521315,42.00985059,359.22068,417.846123,1767.921278,2177.377724,300,NA
Eptesicus hottentotus,lc,Chiroptera,30.33,4.9519945,0.478624529,88.960705,0,0,100,3,1,A,6,1,2,1,5325.330533,1.563826373,1.0015,362.0099079,85.5651795,55.17298641,414.6612504,488.608715,2084.486307,2038.104636,2031.109,NA
Eptesicus innoxius,nt,Chiroptera,7.49,2.0529325,0.203259796,66.144445,0,0,100,3,1,A,1,1,2,1,3022.961009,1.577998873,1.092182766,363.2710591,80.16778384,40.72591709,347.7225123,411.5829539,1585.994657,2337.170997,430,NA
Eptesicus isabellinus,lc,Chiroptera,18.2,5.3,0.31,73.995,0,0,100,3,1,A,4,1,2,1,7665,1.5,1,364.3271258,66.72,30.8,405.3631474,457.0875234,2240.640174,2602.270914,1800,NA
Eptesicus japonensis,lc,Chiroptera,13,3.702809167,0.25279804,70.539595,0,0,100,3,1,A,1,1,2,1,7300,1.5,1,364.750171,71.204982,43.59966341,420.1181183,496.2717394,2273.002336,2205.938912,1932.943,NA
Eptesicus nasutus,lc,Chiroptera,7.91,1.8675125,0.19593088,64.8762,0,0,100,3,1,A,4,1,2,1,3392.648185,1.565351373,1.06025,362.6027918,76.5511264,39.03340498,328.1088541,403.1116909,1632.840207,2404.110882,862,NA
Eptesicus nilssonii,lc,Chiroptera,13,4.52,0.24153257,54,0,0,100,3,1,A,5,1,2,1,7300,1.5,1,364.750171,67.77265738,26,408.6960543,474.823467,2321.420637,3344.795143,2300,NA
Eptesicus pachyotis,lc,Chiroptera,8.1,1.42427,0.158,59.267535,0,0,100,3,1,A,1,1,2,1,1278.929055,1.821855,1.083775,356.8826897,74.31899,38.44127267,283.1783771,371.8323575,1412.107508,2492.518355,1330.302,NA
Eptesicus platyops,dd,Chiroptera,18.2,5.3,0.29562017,73.995,0,0,100,3,1,A,4,1,2,1,7665,1.5,1,364.3271258,66.72,30.8,407.7183332,456.9848219,2238.673403,2625.425725,2305.645,NA
Eptesicus serotinus,lc,Chiroptera,18.2,5.3,0.31,73.995,0,0,100,3,1,A,1,1,2,1,7665,1.5,1,363.7338571,66.72,30.8,406.664909,458.9826243,2231.709449,2497.652112,1961.497,NA
Eptesicus serotinus,lc,Chiroptera,18.2,5.3,0.31,73.995,0,0,100,3,1,A,4,1,2,1,7665,1.5,1,364.3273756,66.72,30.8,407.2800332,456.6424939,2235.756824,2604.235267,2064.089,NA
Eptesicus serotinus,lc,Chiroptera,18.2,5.3,0.31,73.995,0,0,100,3,1,A,4,1,2,1,7665,1.5,1,364.3273756,66.72,30.8,407.2800332,456.6424939,2235.756824,2604.235267,2064.089,NA
Eptesicus tatei,dd,Chiroptera,13.65,3.179243033,0.24806883,75.6039741,0,0,100,3,1,A,1,1,2,1,4894.579561,1.550611373,1.0345,363.4889449,77.13101071,40.51711373,361.0245389,418.1127149,1790.111308,2241.678858,1072.1435,NA
